date/time	settlement id	type	order id	sku	quantity	marketplace	fulfillment	order city	order state	order postal	product sales	shipping credits	gift wrap credits	promotional rebates	sales tax collected	selling fees	fba fees	other transaction fees	other	total	description
2017-01-31	6279354271	Order	108-4514682-0110666	LEP-3YE-YD6	1	amazon.com	Amazon	FESTUS	MO	63028-4756	88.99	0	0	0	0	-13.35	-12.78	0	0	62.86	Milwaukee 48-22-8200 Jobsite Backpack
2017-01-31	6279354271	Order	114-9720120-3188212	DJR-EAJ-9EG	1	amazon.com	Amazon	LEVELLAND	TX	79336-9397	238.98	0	0	0	0	-19.12	-10.05	0	0	209.81	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-01-31	6279354271	Order	115-5695614-3866614	DJR-EAJ-9EG	1	amazon.com	Amazon	LANSING	MI	48917-3447	238.99	0	0	0	0	-19.12	-10.05	0	0	209.82	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-01-31	6279354271	Service Fee									0	0	0	0	0	0	0	0	-4.50	-4.50	FBA Inventory Placement Service Fee
2017-01-31	6279354271	Order	111-3441728-6442603	3QW-Z4E-PMX	1	amazon.com	Amazon	WOODBURN	OR	97071-9771	134.95	0	0	0	0	-16.19	-4.79	0	0	113.97	Kenwood KDC-BT765HD In-Dash Bluetooth Car Stereo Receiver
2017-01-31	6279354271	Order	106-3038851-4726620	KTN-1LZ-6NG	1	amazon.com	Amazon	YARDLEY	PA	19067-5531	84.99	0	0	0	0	-12.75	-4.40	0	0	67.84	Terk Technologies Leapfrog LF-30S Wireless 2.4 GHz A/V Distribution System
2017-01-31	6279354271	Order	115-9840191-2256224	DJR-EAJ-9EG	1	amazon.com	Amazon	BREESE	IL	62230-4109	238.98	0	0	0	0	-19.12	-10.05	0	0	209.81	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-01-31	6279354271	Order	109-7879342-7287423	DJR-EAJ-9EG	1	amazon.com	Amazon	DALTON	GA	30721-6645	238.99	22.08	0	-22.08	0	-19.12	-10.05	0	0	209.82	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-01-31	6279354271	Order	112-0228081-3317842	DJR-EAJ-9EG	1	amazon.com	Amazon	BELLBROOK	OHIO	45305-9704	234.99	5.50	0	-5.50	0	-18.80	-10.05	0	0	206.14	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-01-31	6279354271	Refund	105-8169206-3221814	DJR-EAJ-9EG	1	amazon.com	Amazon	Brooklyn	New York	11234	-219.97	0	0	0	0	14.08	0	0	0	-205.89	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-01-31	6279354271	Order	111-3441728-6442603	3QW-Z4E-PMX	1	amazon.com	Amazon	WOODBURN	OR	97071-9771	134.95	0	0	0	0	-16.19	-3.79	0	0	114.97	Kenwood KDC-BT765HD In-Dash Bluetooth Car Stereo Receiver
2017-01-31	6279354271	Order	107-6183936-7013833	DJR-EAJ-9EG	1	amazon.com	Amazon	YULEE	FL	32097-5808	238.98	0	0	0	0	-19.12	-10.05	0	0	209.81	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-01	6279354271	Order	106-1126226-2149003	DJR-EAJ-9EG	1	amazon.com	Amazon	FORT MORGAN	CO	80701-2114	238.98	0	0	0	0	-19.12	-10.05	0	0	209.81	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-01	6279354271	Order	116-2102104-1301011	DJR-EAJ-9EG	1	amazon.com	Amazon	INDIANAPOLIS	INDIANA	46220-4163	238.98	0	0	0	0	-19.12	-10.05	0	0	209.81	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-01	6279354271	FBA Inventory Fee									0	0	0	0	0	0	0	0	-93.82	-93.82	FBA Amazon-Partnered Carrier Shipment Fee
2017-02-01	6279354271	FBA Inventory Fee									0	0	0	0	0	0	0	0	-57.30	-57.30	FBA Amazon-Partnered Carrier Shipment Fee
2017-02-01	6279354271	Order	105-3237962-1538647	2PR-OVB-K1J	1	amazon.com	Amazon	SAN DIEGO	CA	92130-3042	299.99	0	0	0	0	-24.00	-25.26	0	0	250.73	VIZIO S4251w-B4 42-Inch 5.1 Channel Sound Bar with Wireless Subwoofer & Satellite Speakers (2013 Model)
2017-02-01	6279354271	Order	108-4996609-4113019	2PR-OVB-K1J	1	amazon.com	Amazon	RANCHO CUCAMONGA	CA	91739-1565	299.99	0	0	0	0	-24.00	-25.26	0	0	250.73	VIZIO S4251w-B4 42-Inch 5.1 Channel Sound Bar with Wireless Subwoofer & Satellite Speakers (2013 Model)
2017-02-01	6279354271	Order	104-4336503-4580210	DJR-EAJ-9EG	1	amazon.com	Amazon	LIVONIA	MI	48152	238.98	0	0	0	0	-19.12	-10.05	0	0	209.81	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-01	6279354271	FBA Inventory Fee									0	0	0	0	0	0	0	0	-17.79	-17.79	FBA Amazon-Partnered Carrier Shipment Fee
2017-02-01	6279354271	Order	106-2089715-2665851	DJR-EAJ-9EG	1	amazon.com	Amazon	Prescott Valley	AZ	86314-2540	238.98	0	0	0	0	-19.12	-10.05	0	0	209.81	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-01	6279354271	Order	108-8893305-8104214	DJR-EAJ-9EG	1	amazon.com	Amazon	Blanding	Utah	84511	238.98	0	0	0	0	-19.12	-10.05	0	0	209.81	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-01	6279354271	Order	102-1056411-2789862	DJR-EAJ-9EG	1	amazon.com	Amazon	Wilmington	DE	19810-2811	238.98	0	0	0	0	-19.12	-10.05	0	0	209.81	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-01	6279354271	Order	112-9988910-2562649	DJR-EAJ-9EG	1	amazon.com	Amazon	PENN	PA	15675-9519	238.98	0	0	0	0	-19.12	-10.05	0	0	209.81	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-01	6279354271	Order	115-3812139-1478615	2PR-OVB-K1J	1	amazon.com	Amazon	HOUSTON	MO	65483-1907	299.99	27.99	0	0	0	-24.00	-53.25	0	0	250.73	VIZIO S4251w-B4 42-Inch 5.1 Channel Sound Bar with Wireless Subwoofer & Satellite Speakers (2013 Model)
2017-02-01	6279354271	Order	113-7086610-8010631	DJR-EAJ-9EG	1	amazon.com	Amazon	HOUSTON	TX	77008-3487	238.98	12.47	0	-12.47	0	-19.12	-10.05	0	0	209.81	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-01	6279354271	Order	102-4657546-2950639	2OA-HQV-H1L	1	amazon.com	Amazon	RALEIGH	NC	27612-4547	121.84	0	0	0	0	-14.62	-7.52	0	0	99.70	Ryobi P882 One+ 18v Lithium-Ion Drill and Impact Driver Kit
2017-02-01	6279354271	Order	106-4942444-8241061	DJR-EAJ-9EG	1	amazon.com	Amazon	Macomb	MI	48042-1402	254.99	0	0	0	0	-20.40	-10.05	0	0	224.54	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-01	6279354271	Order	104-5695104-5883434	DJR-EAJ-9EG	1	amazon.com	Amazon	Peru	NY	12972	244.88	12.47	0	-12.47	0	-19.59	-10.05	0	0	215.24	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-01	6279354271	Order	104-0639778-9778602	DJR-EAJ-9EG	1	amazon.com	Amazon	Hattiesburg	MS	39402	238.98	8.48	0	0	0	-19.12	-18.53	0	0	209.81	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-02	6279354271	Order	105-6872728-3704218	DJR-EAJ-9EG	1	amazon.com	Amazon	Afton	Wy	83110	238.98	12.47	0	0	0	-19.12	-22.52	0	0	209.81	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-02	6279354271	Order	114-5542215-6663410	DJR-EAJ-9EG	1	amazon.com	Amazon	Menard	Texas	76859	238.98	0	0	0	0	-19.12	-10.05	0	0	209.81	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-02	6279354271	FBA Inventory Fee									0	0	0	0	0	0	0	0	-22.35	-22.35	FBA Amazon-Partnered Carrier Shipment Fee
2017-02-02	6279354271	FBA Inventory Fee									0	0	0	0	0	0	0	0	-26.02	-26.02	FBA Amazon-Partnered Carrier Shipment Fee
2017-02-02	6279354271	FBA Inventory Fee									0	0	0	0	0	0	0	0	-14.69	-14.69	FBA Amazon-Partnered Carrier Shipment Fee
2017-02-02	6279354271	FBA Inventory Fee									0	0	0	0	0	0	0	0	-6.46	-6.46	FBA Amazon-Partnered Carrier Shipment Fee
2017-02-02	6279354271	Order	103-7992835-8979448	DJR-EAJ-9EG	1	amazon.com	Amazon	BROOKLYN	NY	11218-3226	238.98	0	0	0	0	-19.12	-10.05	0	0	209.81	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-02	6279354271	Order	105-5961627-1297027	DJR-EAJ-9EG	1	amazon.com	Amazon	LAKE HAVASU CITY	AZ	86406-4518	238.98	0	0	0	0	-19.12	-10.05	0	0	209.81	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-02	6279354271	FBA Inventory Fee									0	0	0	0	0	0	0	0	-17.04	-17.04	FBA Amazon-Partnered Carrier Shipment Fee
2017-02-02	6279354271	Order	105-9399834-1599454	PM-9X1D-3FPF	1	amazon.com	Amazon	PITTSTON	PA	18640-5035	113.91	10.44	0	0	0	-17.09	-20.10	0	0	87.16	DeLonghi EDG455TEX1 NESCAFÉ Dolce Gusto Genio Capsule Based  Coffee Maker and Espresso Machine, 21 oz
2017-02-02	6279354271	Order	107-0747191-2079430	NWA-3BR-Y17	1	amazon.com	Amazon	FARMINGTON HILLS	MI	48331-2367	163.98	0	0	0	0	-13.12	-4.79	0	0	146.07	Linksys AC1900 Dual Band Open Source WiFi Wireless Router (WRT1900ACS)
2017-02-02	6279354271	Order	111-7225732-6495451	NWA-3BR-Y17	1	amazon.com	Amazon	BOSTON	MA	02118-2738	163.98	0	0	0	0	-13.12	-4.79	0	0	146.07	Linksys AC1900 Dual Band Open Source WiFi Wireless Router (WRT1900ACS)
2017-02-02	6279354271	Order	106-1793116-2356255	DJR-EAJ-9EG	1	amazon.com	Amazon	MCCAYSVILLE	GEORGIA	30555-1790	238.98	12.47	0	-12.47	0	-19.12	-10.05	0	0	209.81	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-02	6279354271	Order	116-1487950-7113051	DJR-EAJ-9EG	1	amazon.com	Amazon	WEST ENFIELD	ME	04493-4216	241.99	12.47	0	-12.47	0	-19.36	-10.05	0	0	212.58	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-02	6279354271	Adjustment	112-6950835-5262600								0	0	0	0	0	0	0	0	77.68	77.68	FBA Inventory Reimbursement - Customer Service Issue
2017-02-03	6279354271	Order	111-5377351-0349844	NWA-3BR-Y17	1	amazon.com	Amazon	Fontana	CA	92336	163.98	0	0	0	0	-13.12	-4.79	0	0	146.07	Linksys AC1900 Dual Band Open Source WiFi Wireless Router (WRT1900ACS)
2017-02-03	6279354271	Order	103-2369341-9289852	NWA-3BR-Y17	1	amazon.com	Amazon	Streator	Illinois	61364	163.98	8.92	0	0	0	-13.12	-13.71	0	0	146.07	Linksys AC1900 Dual Band Open Source WiFi Wireless Router (WRT1900ACS)
2017-02-03	6279354271	Order	106-5496801-8429863	XMJ-LMY-F9Y	1	amazon.com	Amazon	Talent	OR	97540	99.99	0	0	0	0	-15.00	-12.00	0	0	72.99	Oster Pro 1200 Blender 2-in-1 with Food Processor Attachment and XL Personal Blending Cup
2017-02-03	6279354271	Order	110-9486676-3237000	XMJ-LMY-F9Y	1	amazon.com	Amazon	RAPID CITY	SD	57702-4341	150.00	0	0	0	0	-22.50	-12.00	0	0	115.50	Oster Pro 1200 Blender 2-in-1 with Food Processor Attachment and XL Personal Blending Cup
2017-02-03	6279354271	Order	110-2870569-3710642	XMJ-LMY-F9Y	1	amazon.com	Amazon	Chicago	Illinois	60614	99.99	0	0	0	0	-15.00	-12.00	0	0	72.99	Oster Pro 1200 Blender 2-in-1 with Food Processor Attachment and XL Personal Blending Cup
2017-02-03	6279354271	Order	107-5278445-6125869	XMJ-LMY-F9Y	1	amazon.com	Amazon	ELK RIVER	MN	55330-4678	150.00	3.40	0	-3.40	0	-22.50	-12.00	0	0	115.50	Oster Pro 1200 Blender 2-in-1 with Food Processor Attachment and XL Personal Blending Cup
2017-02-03	6279354271	Order	113-8513462-6881024	DJR-EAJ-9EG	1	amazon.com	Amazon	Bothell	WA	98021-9626	241.98	0	0	0	0	-19.36	-10.05	0	0	212.57	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-03	6279354271	Order	108-9534001-5893850	DJR-EAJ-9EG	1	amazon.com	Amazon	Winona	MN	55987	241.99	9.81	0	0	0	-19.36	-19.86	0	0	212.58	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-03	6279354271	Adjustment	S01-9572620-4001001	XWZ-IMR-COU	1						0	0	0	0	0	0	0	0	208.23	208.23	FBA Inventory Reimbursement - Lost:Outbound
2017-02-03	6279354271	Order	111-2772416-8605833	2N5-UHR-JLC	1	amazon.com	Amazon	FORT LAUDERDALE	FL	33301-2447	89.79	0	0	0	0	-13.47	-10.83	0	0	65.49	Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker, Platinum
2017-02-03	6279354271	Order	103-5857118-9388210	18C-NQA-647	1	amazon.com	Amazon	CHICAGO	IL	60613-4868	86.85	0	0	0	0	-13.03	-9.66	0	0	64.16	Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker, Chili Red
2017-02-03	6279354271	Adjustment	108-0139924-0788214	DJR-EAJ-9EG	1						0	0	0	0	0	0	0	0	230.55	230.55	FBA Inventory Reimbursement - Customer Return
2017-02-03	6279354271	Adjustment	109-4141711-9799410	ABV-0BD-U4E	1						0	0	0	0	0	0	0	0	230.91	230.91	FBA Inventory Reimbursement - Customer Return
2017-02-03	6279354271	Adjustment	112-3093343-3828204	DJR-EAJ-9EG	1						0	0	0	0	0	0	0	0	194.18	194.18	FBA Inventory Reimbursement - Customer Return
2017-02-03	6279354271	FBA Inventory Fee									0	0	0	0	0	0	0	0	-1.20	-1.20	FBA Removal Order: Return Fee
2017-02-03	6279354271	Order	114-2222793-5821053	XMJ-LMY-F9Y	1	amazon.com	Amazon	BETHESDA	MD	20817-6803	119.99	0	0	0	0	-18.00	-12.00	0	0	89.99	Oster Pro 1200 Blender 2-in-1 with Food Processor Attachment and XL Personal Blending Cup
2017-02-03	6279354271	Order	106-0489081-4717021	XMJ-LMY-F9Y	1	amazon.com	Amazon	INDIANAPOLIS	IN	46234-2141	119.99	0	0	0	0	-18.00	-12.00	0	0	89.99	Oster Pro 1200 Blender 2-in-1 with Food Processor Attachment and XL Personal Blending Cup
2017-02-04	6279354271	Order	110-2448646-6942663	XMJ-LMY-F9Y	1	amazon.com	Amazon	bethlehem	pa	18018	119.99	0	0	0	0	-18.00	-12.00	0	0	89.99	Oster Pro 1200 Blender 2-in-1 with Food Processor Attachment and XL Personal Blending Cup
2017-02-04	6279354271	Order	110-1449866-6947401	XMJ-LMY-F9Y	1	amazon.com	Amazon	Petaluma	CA	94952	119.99	0	0	0	0	-18.00	-12.00	0	0	89.99	Oster Pro 1200 Blender 2-in-1 with Food Processor Attachment and XL Personal Blending Cup
2017-02-04	6279354271	Order	115-7428161-4445014	XMJ-LMY-F9Y	1	amazon.com	Amazon	MODESTO	CA	95350-3822	119.99	0	0	0	0	-18.00	-12.00	0	0	89.99	Oster Pro 1200 Blender 2-in-1 with Food Processor Attachment and XL Personal Blending Cup
2017-02-04	6279354271	Order	107-6343735-9610650	NWA-3BR-Y17	1	amazon.com	Amazon	Fairlawn	OH	44333	163.98	0	0	0	0	-13.12	-4.79	0	0	146.07	Linksys AC1900 Dual Band Open Source WiFi Wireless Router (WRT1900ACS)
2017-02-04	6279354271	FBA Inventory Fee									0	0	0	0	0	0	0	0	-7.39	-7.39	FBA Amazon-Partnered Carrier Shipment Fee
2017-02-04	6279354271	FBA Inventory Fee									0	0	0	0	0	0	0	0	-17.03	-17.03	FBA Amazon-Partnered Carrier Shipment Fee
2017-02-04	6279354271	FBA Inventory Fee									0	0	0	0	0	0	0	0	-16.01	-16.01	FBA Amazon-Partnered Carrier Shipment Fee
2017-02-04	6279354271	Order	114-6460455-6210668	XMJ-LMY-F9Y	1	amazon.com	Amazon	Magnolia	Texas	77354	119.99	5.89	0	-5.89	0	-18.00	-12.00	0	0	89.99	Oster Pro 1200 Blender 2-in-1 with Food Processor Attachment and XL Personal Blending Cup
2017-02-04	6279354271	Order	112-7716969-6157867	DJR-EAJ-9EG	1	amazon.com	Amazon	Mount Vernon	Ohio	43050	241.99	10.29	0	-10.29	0	-19.36	-10.05	0	0	212.58	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-04	6279354271	Order	104-7985345-7394614	NWA-3BR-Y17	1	amazon.com	Amazon	MONROE	LA	71203-6402	162.05	0	0	0	0	-12.96	-4.79	0	0	144.30	Linksys AC1900 Dual Band Open Source WiFi Wireless Router (WRT1900ACS)
2017-02-04	6279354271	Order	113-2778346-3280224	DJR-EAJ-9EG	1	amazon.com	Amazon	MURRIETA	CA	92563-1508	241.49	0	0	0	0	-19.32	-10.05	0	0	212.12	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-04	6279354271	FBA Inventory Fee									0	0	0	0	0	0	0	0	-7.95	-7.95	FBA Amazon-Partnered Carrier Shipment Fee
2017-02-04	6279354271	FBA Inventory Fee									0	0	0	0	0	0	0	0	-5.14	-5.14	FBA Amazon-Partnered Carrier Shipment Fee
2017-02-04	6279354271	FBA Inventory Fee									0	0	0	0	0	0	0	0	-6.61	-6.61	FBA Amazon-Partnered Carrier Shipment Fee
2017-02-04	6279354271	Order	109-4178583-6257061	NWA-3BR-Y17	1	amazon.com	Amazon	CORAL GABLES	FL	33134-1025	162.05	0	0	0	0	-12.96	-4.79	0	0	144.30	Linksys AC1900 Dual Band Open Source WiFi Wireless Router (WRT1900ACS)
2017-02-04	6279354271	Order	116-1920658-2588267	DJR-EAJ-9EG	1	amazon.com	Amazon	ELTOPIA	WA	99330-9735	237.99	0	0	0	0	-19.04	-10.05	0	0	208.90	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-04	6279354271	FBA Inventory Fee									0	0	0	0	0	0	0	0	-0.60	-0.60	FBA Removal Order: Return Fee
2017-02-04	6279354271	Order	114-2118553-8025049	XMJ-LMY-F9Y	1	amazon.com	Amazon	LAS VEGAS	NV	89141-0474	119.99	0	0	0	0	-18.00	-12.00	0	0	89.99	Oster Pro 1200 Blender 2-in-1 with Food Processor Attachment and XL Personal Blending Cup
2017-02-04	6279354271	Order	106-8104722-7016207	18C-NQA-647	1	amazon.com	Amazon	Greenbelt,	MD	20706	86.85	0	0	0	0	-13.03	-9.66	0	0	64.16	Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker, Chili Red
2017-02-04	6279354271	Order	112-5042788-7753049	NWA-3BR-Y17	1	amazon.com	Amazon	DURHAM	NC	27713-8222	162.05	0	0	0	0	-12.96	-4.79	0	0	144.30	Linksys AC1900 Dual Band Open Source WiFi Wireless Router (WRT1900ACS)
2017-02-04	6279354271	Order	111-5579097-0320221	18C-NQA-647	1	amazon.com	Amazon	VALDOSTA	GA	31602-5969	86.89	10.67	0	-10.67	0	-13.03	-9.66	0	0	64.20	Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker, Chili Red
2017-02-05	6279354271	Order	103-5815956-8389811	LEP-3YE-YD6	1	amazon.com	Amazon	SALINAS	CA	93901-2394	94.97	16.03	0	-16.03	0	-14.25	-12.78	0	0	67.94	Milwaukee 48-22-8200 Jobsite Backpack
2017-02-05	6279354271	Order	102-6584005-1811426	NWA-3BR-Y17	1	amazon.com	Amazon	LEBANON	OH	45036-7872	162.05	0	0	0	0	-12.96	-4.79	0	0	144.30	Linksys AC1900 Dual Band Open Source WiFi Wireless Router (WRT1900ACS)
2017-02-05	6279354271	FBA Inventory Fee									0	0	0	0	0	0	0	0	-43.62	-43.62	FBA Amazon-Partnered Carrier Shipment Fee
2017-02-05	6279354271	FBA Inventory Fee									0	0	0	0	0	0	0	0	-4.26	-4.26	FBA Amazon-Partnered Carrier Shipment Fee
2017-02-05	6279354271	FBA Inventory Fee									0	0	0	0	0	0	0	0	-8.78	-8.78	FBA Amazon-Partnered Carrier Shipment Fee
2017-02-05	6279354271	Order	106-3977864-5123435	3JD-VGA-RVT	1	amazon.com	Amazon	Burlington	NC	27215	111.89	0	0	0	0	-16.78	-12.39	0	0	82.72	Keurig 2.0 Brewer, K200, Black
2017-02-05	6279354271	Order	114-6510659-8973048	3JD-VGA-RVT	1	amazon.com	Amazon	WEST JORDAN	UT	84084-1942	111.89	0	0	0	0	-16.78	-12.39	0	0	82.72	Keurig 2.0 Brewer, K200, Black
2017-02-05	6279354271	Order	002-3676112-3105865	3JD-VGA-RVT	1	amazon.com	Amazon	CHATSWORTH	CA	91311-4316	111.89	0	0	0	0	-16.78	-12.39	0	0	82.72	Keurig 2.0 Brewer, K200, Black
2017-02-05	6279354271	Order	113-9126221-4617036	2PR-OVB-K1J	1	amazon.com	Amazon	IDABEL	OK	74745-4659	289.99	0	0	0	0	-23.20	-25.26	0	0	241.53	VIZIO S4251w-B4 42-Inch 5.1 Channel Sound Bar with Wireless Subwoofer & Satellite Speakers (2013 Model)
2017-02-05	6279354271	Refund	114-5287160-1613868	XWZ-IMR-COU	1	amazon.com	Amazon	BRONX	NY	10463-4932	-279.99	0	0	0	0	17.92	0	0	0	-262.07	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2017-02-05	6279354271	Order	114-9186471-5588269	KTN-1LZ-6NG	1	amazon.com	Amazon	AJO	AZ	85321-1812	79.99	0	0	0	0	-12.00	-4.40	0	0	63.59	Terk Technologies Leapfrog LF-30S Wireless 2.4 GHz A/V Distribution System
2017-02-05	6279354271	Order	002-5363443-7758658	3JD-VGA-RVT	1	amazon.com	Amazon	Pearl River	NY	10965	111.89	0	0	0	0	-16.78	-12.39	0	0	82.72	Keurig 2.0 Brewer, K200, Black
2017-02-05	6279354271	Order	105-0034071-0993077	DJR-EAJ-9EG	1	amazon.com	Amazon	MOHRSVILLE	PA	19541-8888	229.94	0	0	0	0	-18.40	-10.05	0	0	201.49	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-05	6279354271	Order	102-5512836-8355440	DXO-ND4-FO2	1	amazon.com	Amazon	WILMINGTON	DE	19805-3371	79.81	0	0	0	0	-11.97	-13.95	0	0	53.89	Oster FPSTPP7310WM-NP Professional Popcorn Maker
2017-02-06	6279354271	Order	105-3199474-1941040	DJR-EAJ-9EG	1	amazon.com	Amazon	BUCYRUS	OHIO	44820-9618	229.93	0	0	0	0	-18.39	-10.05	0	0	201.49	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-06	6279354271	Order	110-6177734-7106623	66Z-LRW-QMD	1	amazon.com	Amazon	Wendell	NC	27591	281.49	0	0	0	0	-16.89	-12.39	0	0	252.21	LG 29UM58-P 29IN UltraWide 21:9 IPS LED Monitor
2017-02-06	6279354271	Order	105-7528170-7762608	XMJ-LMY-F9Y	1	amazon.com	Amazon	PORTLAND	OR	97202-4330	99.99	11.41	5.99	-11.41	0	-15.00	-17.99	0	0	72.99	Oster Pro 1200 Blender 2-in-1 with Food Processor Attachment and XL Personal Blending Cup
2017-02-06	6279354271	Order	102-6122609-6822653	6EZ-PMT-YVK	1	amazon.com	Amazon	Mount Pleasant	SC	29464	298.99	12.66	0	0	0	-23.92	-17.06	0	0	270.67	AAXA P5 LED Portable Pico Projector, 300 Lumen, 1280x720P HD Resolution, 135 Min Battery, 20,000 Hour LED, Media Player, Business
2017-02-06	6279354271	Order	115-0964950-0990632	66Z-LRW-QMD	1	amazon.com	Amazon	JUPITER	FL	33458-8703	281.49	0	0	0	0	-16.89	-12.39	0	0	252.21	LG 29UM58-P 29IN UltraWide 21:9 IPS LED Monitor
2017-02-06	6279354271	Order	106-2126422-3171466	3QW-Z4E-PMX	1	amazon.com	Amazon	KNOXVILLE	TN	37923-1954	129.96	0	0	0	0	-15.60	-4.79	0	0	109.57	Kenwood KDC-BT765HD In-Dash Bluetooth Car Stereo Receiver
2017-02-06	6279354271	Order	002-2549227-5718662	DJR-EAJ-9EG	1	amazon.com	Amazon	St Charles	IL	60174-5775	229.93	0	0	0	0	-18.39	-10.05	0	0	201.49	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-06	6279354271	Adjustment		8A-9MOM-9NJG	1						0	0	0	0	0	0	0	0	104.23	104.23	FBA Inventory Reimbursement - Damaged:Warehouse
2017-02-06	6279354271	Order	112-0086768-9220221	DJR-EAJ-9EG	1	amazon.com	Amazon	SCIPIO CENTER	NY	13147-3114	238.99	9.40	0	-9.40	0	-19.12	-10.05	0	0	209.82	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-06	6279354271	Order	104-4176581-9948258	DJR-EAJ-9EG	1	amazon.com	Amazon	BRADENTON	FL	34210-1232	229.94	0	0	0	0	-18.40	-10.05	0	0	201.49	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-07	6279354271	Refund	106-1793116-2356255	DJR-EAJ-9EG	1	amazon.com	Amazon	MCCAYSVILLE	GEORGIA	30555-1790	-238.98	-12.47	0	12.47	0	15.30	0	0	0	-223.68	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-07	6279354271	Adjustment	110-5904302-7031414								0	0	0	0	0	0	0	0	275.00	275.00	FBA Inventory Reimbursement - Customer Service Issue
2017-02-07	6279354271	Adjustment	110-5904302-7031414								0	0	0	0	0	0	0	0	275.00	275.00	FBA Inventory Reimbursement - Customer Service Issue
2017-02-07	6279354271	Order	111-0350756-4221069	2PR-OVB-K1J	1	amazon.com	Amazon	PORT ST LUCIE	FL	34953-1106	294.99	0	0	0	0	-23.60	-25.26	0	0	246.13	VIZIO S4251w-B4 42-Inch 5.1 Channel Sound Bar with Wireless Subwoofer & Satellite Speakers (2013 Model)
2017-02-07	6279354271	Order	114-0651309-4930607	DJR-EAJ-9EG	1	amazon.com	Amazon	ocala	FL	34480	229.66	0	0	0	0	-18.37	-10.05	0	0	201.24	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-07	6279354271	Order	108-7871261-8404212	DJR-EAJ-9EG	1	amazon.com	Amazon	DULLES	VA	20189-9302	229.93	0	0	0	0	-18.39	-10.05	0	0	201.49	Sanyo DVD Recorder/VCR Combo 2-way recording
2017-02-07	6279354271	Order	110-9645525-0064202	6EZ-PMT-YVK	1	amazon.com	Amazon	Chicago	IL	60625	298.99	0	0	0	0	-23.92	-4.40	0	0	270.67	AAXA P5 LED Portable Pico Projector, 300 Lumen, 1280x720P HD Resolution, 135 Min Battery, 20,000 Hour LED, Media Player, Business
2017-02-07	6279354271	Order	106-4718549-5240202	LEP-3YE-YD6	1	amazon.com	Amazon	St. John	Virgin Islands	00830-9525	78.99	13.59	0	0	0	-23.70	-39.96	0	0	28.92	Milwaukee 48-22-8200 Jobsite Backpack
2017-02-07	6279354271	Order	106-4718549-5240202	LEP-3YE-YD6	1	amazon.com	Amazon	St. John	Virgin Islands	00830-9525	78.99	13.59	0	0	0	0	-12.78	0	0	79.80	Milwaukee 48-22-8200 Jobsite Backpack
2017-02-07	6279354271	Order	111-7827610-8222636	BVF-MHW-ONP	1	amazon.com	Amazon	Downey	CA	90241	15.98	0	0	0	0	-2.40	-4.40	0	0	9.18	Mr. Coffee 12 Cup Electric Coffee Grinder with Multi Settings, IDS77
2017-02-07	6279354271	Order	115-0994816-4533023	66Z-LRW-QMD	1	amazon.com	Amazon	Chatfield	MN	55923	281.49	0	0	0	0	-16.89	-12.39	0	0	252.21	LG 29UM58-P 29IN UltraWide 21:9 IPS LED Monitor
